15,8,9,"[8, 1, 15, 10, 6, 3, 13, 12, 4, 5, 11, 14, 2, 7, 9]"
28,12,18,"[12, 4, 5, 20, 16, 9, 27, 22, 3, 13, 23, 26, 10, 6, 19, 17, 8, 28, 21, 15, 1, 24, 25, 11, 14, 2, 7, 18]"
28,12,18,"[12, 4, 21, 28, 8, 17, 19, 6, 3, 13, 23, 26, 10, 15, 1, 24, 25, 11, 5, 20, 16, 9, 27, 22, 14, 2, 7, 18]"
28,12,18,"[12, 13, 3, 6, 19, 17, 8, 28, 21, 4, 5, 20, 16, 9, 27, 22, 14, 11, 25, 24, 1, 15, 10, 26, 23, 2, 7, 18]"
28,13,18,"[13, 12, 4, 5, 20, 16, 9, 27, 22, 14, 11, 25, 24, 1, 3, 6, 19, 17, 8, 28, 21, 15, 10, 26, 23, 2, 7, 18]"
28,13,18,"[13, 12, 24, 25, 11, 14, 22, 27, 9, 16, 20, 5, 4, 21, 28, 8, 17, 19, 6, 3, 1, 15, 10, 26, 23, 2, 7, 18]"
28,13,18,"[13, 23, 26, 10, 6, 19, 17, 8, 28, 21, 15, 1, 3, 22, 27, 9, 16, 20, 5, 4, 12, 24, 25, 11, 14, 2, 7, 18]"
28,13,18,"[13, 23, 26, 10, 15, 1, 3, 6, 19, 17, 8, 28, 21, 4, 12, 24, 25, 11, 5, 20, 16, 9, 27, 22, 14, 2, 7, 18]"
28,15,18,"[15, 1, 3, 13, 12, 24, 25, 11, 14, 22, 27, 9, 16, 20, 5, 4, 21, 28, 8, 17, 19, 6, 10, 26, 23, 2, 7, 18]"
28,15,18,"[15, 1, 3, 13, 23, 26, 10, 6, 19, 17, 8, 28, 21, 4, 12, 24, 25, 11, 5, 20, 16, 9, 27, 22, 14, 2, 7, 18]"
28,15,18,"[15, 1, 3, 22, 27, 9, 16, 20, 5, 4, 21, 28, 8, 17, 19, 6, 10, 26, 23, 13, 12, 24, 25, 11, 14, 2, 7, 18]"
28,15,18,"[15, 10, 26, 23, 13, 12, 4, 21, 28, 8, 17, 19, 6, 3, 1, 24, 25, 11, 5, 20, 16, 9, 27, 22, 14, 2, 7, 18]"
28,15,18,"[15, 21, 28, 8, 17, 19, 6, 10, 26, 23, 13, 12, 4, 5, 20, 16, 9, 27, 22, 3, 1, 24, 25, 11, 14, 2, 7, 18]"
28,17,18,"[17, 19, 6, 3, 13, 12, 4, 5, 20, 16, 9, 27, 22, 14, 11, 25, 24, 1, 8, 28, 21, 15, 10, 26, 23, 2, 7, 18]"
28,17,18,"[17, 19, 6, 3, 13, 12, 24, 25, 11, 14, 22, 27, 9, 16, 20, 5, 4, 21, 28, 8, 1, 15, 10, 26, 23, 2, 7, 18]"
28,17,18,"[17, 19, 6, 3, 13, 23, 26, 10, 15, 1, 8, 28, 21, 4, 12, 24, 25, 11, 5, 20, 16, 9, 27, 22, 14, 2, 7, 18]"
28,17,18,"[17, 19, 6, 3, 22, 27, 9, 16, 20, 5, 4, 12, 13, 23, 26, 10, 15, 21, 28, 8, 1, 24, 25, 11, 14, 2, 7, 18]"
28,17,18,"[17, 19, 6, 3, 22, 27, 9, 16, 20, 5, 4, 21, 28, 8, 1, 15, 10, 26, 23, 13, 12, 24, 25, 11, 14, 2, 7, 18]"
28,18,19,"[18, 7, 2, 23, 26, 10, 6, 3, 13, 12, 4, 5, 20, 16, 9, 27, 22, 14, 11, 25, 24, 1, 15, 21, 28, 8, 17, 19]"
28,18,21,"[18, 7, 2, 14, 11, 25, 24, 1, 15, 10, 26, 23, 13, 12, 4, 5, 20, 16, 9, 27, 22, 3, 6, 19, 17, 8, 28, 21]"
28,18,21,"[18, 7, 2, 23, 26, 10, 15, 1, 24, 25, 11, 14, 22, 27, 9, 16, 20, 5, 4, 12, 13, 3, 6, 19, 17, 8, 28, 21]"
28,18,22,"[18, 7, 2, 14, 11, 25, 24, 1, 3, 6, 19, 17, 8, 28, 21, 15, 10, 26, 23, 13, 12, 4, 5, 20, 16, 9, 27, 22]"
28,18,22,"[18, 7, 2, 14, 11, 25, 24, 12, 13, 23, 26, 10, 15, 1, 3, 6, 19, 17, 8, 28, 21, 4, 5, 20, 16, 9, 27, 22]"
28,18,24,"[18, 7, 2, 23, 26, 10, 6, 19, 17, 8, 28, 21, 15, 1, 3, 13, 12, 4, 5, 20, 16, 9, 27, 22, 14, 11, 25, 24]"
28,18,25,"[18, 7, 2, 14, 11, 5, 20, 16, 9, 27, 22, 3, 6, 19, 17, 8, 28, 21, 4, 12, 13, 23, 26, 10, 15, 1, 24, 25]"
28,18,25,"[18, 7, 2, 23, 26, 10, 15, 1, 24, 12, 13, 3, 6, 19, 17, 8, 28, 21, 4, 5, 20, 16, 9, 27, 22, 14, 11, 25]"
28,18,26,"[18, 7, 2, 14, 22, 27, 9, 16, 20, 5, 11, 25, 24, 12, 4, 21, 28, 8, 17, 19, 6, 10, 15, 1, 3, 13, 23, 26]"
28,18,26,"[18, 7, 2, 23, 13, 12, 4, 5, 20, 16, 9, 27, 22, 14, 11, 25, 24, 1, 3, 6, 19, 17, 8, 28, 21, 15, 10, 26]"
28,18,26,"[18, 7, 2, 23, 13, 12, 24, 25, 11, 14, 22, 27, 9, 16, 20, 5, 4, 21, 28, 8, 17, 19, 6, 3, 1, 15, 10, 26]"
28,18,27,"[18, 7, 2, 14, 22, 3, 6, 19, 17, 8, 28, 21, 4, 12, 13, 23, 26, 10, 15, 1, 24, 25, 11, 5, 20, 16, 9, 27]"
28,18,27,"[18, 7, 2, 23, 26, 10, 6, 19, 17, 8, 28, 21, 15, 1, 24, 25, 11, 14, 22, 3, 13, 12, 4, 5, 20, 16, 9, 27]"
28,18,28,"[18, 7, 2, 14, 11, 25, 24, 1, 8, 17, 19, 6, 3, 22, 27, 9, 16, 20, 5, 4, 12, 13, 23, 26, 10, 15, 21, 28]"
28,18,28,"[18, 7, 2, 14, 11, 25, 24, 12, 4, 5, 20, 16, 9, 27, 22, 3, 13, 23, 26, 10, 6, 19, 17, 8, 1, 15, 21, 28]"
28,18,28,"[18, 7, 2, 14, 11, 25, 24, 12, 13, 23, 26, 10, 15, 1, 8, 17, 19, 6, 3, 22, 27, 9, 16, 20, 5, 4, 21, 28]"
28,18,28,"[18, 7, 2, 14, 22, 27, 9, 16, 20, 5, 11, 25, 24, 12, 4, 21, 15, 1, 3, 13, 23, 26, 10, 6, 19, 17, 8, 28]"
28,18,28,"[18, 7, 2, 23, 26, 10, 15, 1, 8, 17, 19, 6, 3, 13, 12, 24, 25, 11, 14, 22, 27, 9, 16, 20, 5, 4, 21, 28]"
29,1,18,"[1, 24, 25, 11, 5, 4, 12, 13, 3, 6, 19, 17, 8, 28, 21, 15, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18]"
29,3,18,"[3, 13, 12, 4, 5, 11, 25, 24, 1, 15, 21, 28, 8, 17, 19, 6, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18]"
29,4,18,"[4, 5, 11, 25, 24, 12, 13, 3, 1, 15, 21, 28, 8, 17, 19, 6, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18]"
29,6,18,"[6, 19, 17, 8, 28, 21, 4, 5, 11, 25, 24, 12, 13, 3, 1, 15, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18]"
29,12,18,"[12, 13, 3, 6, 19, 17, 8, 28, 21, 4, 5, 11, 25, 24, 1, 15, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18]"
29,13,18,"[13, 12, 4, 5, 11, 25, 24, 1, 3, 6, 19, 17, 8, 28, 21, 15, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18]"
29,13,18,"[13, 12, 24, 25, 11, 5, 4, 21, 28, 8, 17, 19, 6, 3, 1, 15, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18]"
29,14,18,"[14, 2, 23, 26, 10, 6, 19, 17, 8, 28, 21, 15, 1, 24, 25, 11, 5, 4, 12, 13, 3, 22, 27, 9, 16, 20, 29, 7, 18]"
29,15,18,"[15, 1, 3, 13, 12, 24, 25, 11, 5, 4, 21, 28, 8, 17, 19, 6, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18]"
29,17,18,"[17, 19, 6, 3, 13, 12, 4, 5, 11, 25, 24, 1, 8, 28, 21, 15, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18]"
29,17,18,"[17, 19, 6, 3, 13, 12, 24, 25, 11, 5, 4, 21, 28, 8, 1, 15, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18]"
29,18,19,"[18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26, 10, 6, 3, 13, 12, 4, 5, 11, 25, 24, 1, 15, 21, 28, 8, 17, 19]"
29,18,21,"[18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26, 10, 15, 1, 24, 25, 11, 5, 4, 12, 13, 3, 6, 19, 17, 8, 28, 21]"
29,18,24,"[18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26, 10, 6, 19, 17, 8, 28, 21, 15, 1, 3, 13, 12, 4, 5, 11, 25, 24]"
29,18,25,"[18, 7, 29, 20, 16, 9, 27, 22, 3, 13, 12, 4, 5, 11, 14, 2, 23, 26, 10, 6, 19, 17, 8, 28, 21, 15, 1, 24, 25]"
29,18,25,"[18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26, 10, 15, 1, 24, 12, 13, 3, 6, 19, 17, 8, 28, 21, 4, 5, 11, 25]"
29,18,26,"[18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 13, 12, 4, 5, 11, 25, 24, 1, 3, 6, 19, 17, 8, 28, 21, 15, 10, 26]"
29,18,26,"[18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 13, 12, 24, 25, 11, 5, 4, 21, 28, 8, 17, 19, 6, 3, 1, 15, 10, 26]"
29,18,28,"[18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26, 10, 15, 1, 8, 17, 19, 6, 3, 13, 12, 24, 25, 11, 5, 4, 21, 28]"
30,1,18,"[1, 24, 25, 11, 5, 4, 12, 13, 3, 6, 30, 19, 17, 8, 28, 21, 15, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18]"
30,3,18,"[3, 13, 12, 4, 5, 11, 25, 24, 1, 15, 21, 28, 8, 17, 19, 30, 6, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18]"
30,4,18,"[4, 5, 11, 25, 24, 12, 13, 3, 1, 15, 21, 28, 8, 17, 19, 30, 6, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18]"
30,6,18,"[6, 30, 19, 17, 8, 28, 21, 4, 5, 11, 25, 24, 12, 13, 3, 1, 15, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18]"
30,12,18,"[12, 13, 3, 6, 30, 19, 17, 8, 28, 21, 4, 5, 11, 25, 24, 1, 15, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18]"
30,13,18,"[13, 12, 4, 5, 11, 25, 24, 1, 3, 6, 30, 19, 17, 8, 28, 21, 15, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18]"
30,13,18,"[13, 12, 24, 25, 11, 5, 4, 21, 28, 8, 17, 19, 30, 6, 3, 1, 15, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18]"
30,14,18,"[14, 2, 23, 26, 10, 6, 30, 19, 17, 8, 28, 21, 15, 1, 24, 25, 11, 5, 4, 12, 13, 3, 22, 27, 9, 16, 20, 29, 7, 18]"
30,15,18,"[15, 1, 3, 13, 12, 24, 25, 11, 5, 4, 21, 28, 8, 17, 19, 30, 6, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18]"
30,17,18,"[17, 19, 30, 6, 3, 13, 12, 4, 5, 11, 25, 24, 1, 8, 28, 21, 15, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18]"
30,17,18,"[17, 19, 30, 6, 3, 13, 12, 24, 25, 11, 5, 4, 21, 28, 8, 1, 15, 10, 26, 23, 2, 14, 22, 27, 9, 16, 20, 29, 7, 18]"
30,18,21,"[18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26, 10, 15, 1, 24, 25, 11, 5, 4, 12, 13, 3, 6, 30, 19, 17, 8, 28, 21]"
30,18,24,"[18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26, 10, 6, 30, 19, 17, 8, 28, 21, 15, 1, 3, 13, 12, 4, 5, 11, 25, 24]"
30,18,25,"[18, 7, 29, 20, 16, 9, 27, 22, 3, 13, 12, 4, 5, 11, 14, 2, 23, 26, 10, 6, 30, 19, 17, 8, 28, 21, 15, 1, 24, 25]"
30,18,25,"[18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26, 10, 15, 1, 24, 12, 13, 3, 6, 30, 19, 17, 8, 28, 21, 4, 5, 11, 25]"
30,18,26,"[18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 13, 12, 4, 5, 11, 25, 24, 1, 3, 6, 30, 19, 17, 8, 28, 21, 15, 10, 26]"
30,18,26,"[18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 13, 12, 24, 25, 11, 5, 4, 21, 28, 8, 17, 19, 30, 6, 3, 1, 15, 10, 26]"
30,18,28,"[18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26, 10, 15, 1, 8, 17, 19, 30, 6, 3, 13, 12, 24, 25, 11, 5, 4, 21, 28]"
30,18,30,"[18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26, 10, 6, 3, 13, 12, 4, 5, 11, 25, 24, 1, 15, 21, 28, 8, 17, 19, 30]"
30,18,30,"[18, 7, 29, 20, 16, 9, 27, 22, 14, 2, 23, 26, 10, 15, 1, 3, 13, 12, 24, 25, 11, 5, 4, 21, 28, 8, 17, 19, 6, 30]"
